p.accession,p.type,target.LPGF,decoy.LPGF
NP_001243654.1,group_representative,inf,NA
NP_148982.1,group_representative,inf,NA
NP_001186326.1,group_representative,inf,0.33250120449279935
NP_002361.1,group_representative,inf,NA
NP_001008895.1,group_representative,inf,0.052362331119832455
NP_775322.1,group_representative,inf,NA
NP_000475.1,group_representative,inf,NA
NP_001171619.1,group_representative,inf,0.3047918209509674
NP_001159430.1,group_representative,inf,0.2732406006825914
NP_056347.1,group_representative,inf,NA
NP_006724.2,group_representative,4.78033382656347,0.11972814410169558
NP_006810.1,group_representative,inf,0.4373062779468833
NP_001138439.1,group_representative,inf,NA
NP_001341968.1,group_representative,inf,NA
NP_001284477.1,group_representative,inf,0.41229636508418355
NP_055968.1,group_representative,inf,0.1683261268383144
NP_002294.2,group_representative,inf,2.1479897075488883
NP_110403.2,group_representative,inf,0.0652403078159241
NP_056093.3,group_representative,inf,0.7281507105640163
NP_001136087.1,group_representative,inf,0.33890619594140625
NP_620153.1,group_representative,13.47602327459716,NA
NP_000921.1,group_representative,inf,NA
NP_620161.1,group_representative,8.894541969561299,NA
NP_060072.1,group_representative,6.079007315142559,NA
NP_001002924.2,group_representative,inf,NA
NP_006545.1,group_representative,inf,NA
NP_001238758.1,group_representative,10.415526223443255,NA
NP_001269155.1,group_representative,inf,NA
NP_001137160.1,group_representative,inf,0.09883180290943502
NP_004605.4,group_representative,inf,NA
NP_055650.1,group_representative,inf,NA
NP_001295165.1,group_representative,inf,NA
NP_066982.3,group_representative,inf,NA
NP_071738.1,group_representative,inf,NA
NP_004127.1,group_representative,inf,0.42409082789638824
NP_001229338.1,group_representative,14.954589770191003,0.25796054881680996
NP_001071131.1,group_representative,inf,0.017491863984908415
NP_000273.2,group_representative,inf,NA
NP_001164015.1,group_representative,inf,NA
NP_001248.1,group_representative,inf,0.201703712320412
NP_000968.2,group_representative,inf,NA
NP_001271317.1,group_representative,inf,1.0929948725419265
NP_001300879.1,group_representative,inf,0.45012051075642123
NP_060679.1,group_representative,inf,NA
NP_001304161.1,group_representative,inf,NA
NP_067077.1,group_representative,inf,NA
NP_055891.1,group_representative,10.481654960444327,NA
NP_001251.1,group_representative,11.370077627478052,NA
NP_001239048.1,group_representative,5.621096919534878,1.8077526567144213
NP_001120650.1,group_representative,7.016585081812846,0.01440617592455805
NP_001127894.1,group_representative,inf,NA
NP_001340436.1,group_representative,13.356894584265492,NA
NP_001185688.1,group_representative,inf,0.16577441132431162
NP_000851.2,group_representative,inf,NA
NP_001257624.1,group_representative,inf,0.0017523860279108384
NP_060317.3,group_representative,inf,1.0060737598105536
NP_003935.2,group_representative,inf,1.2933591120965007
NP_001341605.1,group_representative,inf,0.03795149917878644
NP_001257330.1,group_representative,inf,NA
NP_002948.1,group_representative,inf,NA
NP_000526.2,group_representative,inf,0.9289922494336295
NP_001305697.1,group_representative,inf,0.6046288896953073
NP_937872.1,group_representative,inf,0.19913077547220037
NP_056074.1,group_representative,3.692756208917581,NA
NP_001687.1,group_representative,inf,0.4092469301645865
NP_001278357.1,group_representative,inf,NA
NP_071362.1,group_representative,inf,0.08834372883394305
NP_001338102.1,group_representative,inf,0.5860277561760985
NP_054903.1,group_representative,15.47746851547134,0.7954567803250414
NP_057532.3,group_representative,inf,NA
NP_001157.1,group_representative,inf,NA
NP_071394.2,group_representative,11.84942034219167,0.3720106940618772
NP_001165774.1,group_representative,inf,0.06476789456839842
NP_000611.1,group_representative,inf,0.23013107694119866
NP_115890.2,group_representative,inf,NA
NP_001317939.1,group_representative,inf,0.5387440809324715
NP_065231.3,group_representative,7.029695344260717,NA
NP_001273117.1,group_representative,inf,NA
NP_005237.2,group_representative,inf,0.3005895626091552
NP_001135917.1,group_representative,6.4629408008334135,0.23300258258212986
NP_006254.1,group_representative,inf,NA
NP_001790.1,group_representative,inf,NA
NP_001138732.1,group_representative,inf,0.05084291460708378
NP_001276334.1,group_representative,inf,1.4257076348122282
NP_004163.3,group_representative,13.199477503795933,NA
NP_057491.2,group_representative,inf,0.39263792132849595
NP_036363.2,group_representative,inf,0.3703379502046853
NP_036277.2,group_representative,inf,0.1918304476742352
NP_002380.3,group_representative,3.303854153159352,NA
NP_758871.1,group_representative,5.854378595060985,NA
NP_612366.1,group_representative,inf,0.24046029986927206
NP_055852.2,group_representative,inf,0.6799487342433813
NP_001341706.1,group_representative,inf,0.07866378310932166
NP_001129120.1,group_representative,inf,NA
NP_000395.2,group_representative,inf,0.1718227890849815
NP_001278344.1,group_representative,14.214227080696759,NA
NP_001308688.1,group_representative,6.056416449367933,NA
NP_001035946.1,group_representative,inf,NA
NP_115550.2,group_representative,11.619292377488996,NA
NP_001340406.1,group_representative,inf,NA
NP_005531.2,group_representative,inf,0.644710366736224
NP_001317493.1,group_representative,inf,1.5192857741332944
NP_039258.1,group_representative,10.685125861989258,0.04770809722031384
NP_064615.3,group_representative,inf,0.46867987791528865
NP_001337049.1,group_representative,inf,0.9155219968543129
NP_001031.2,group_representative,14.255619765854984,NA
NP_078836.1,group_representative,inf,NA
NP_001309749.1,group_representative,inf,NA
NP_001269058.1,group_representative,inf,0.5224383122255112
NP_001123917.1,group_representative,inf,1.1809796595059212
NP_116257.2,group_representative,15.109491730176746,NA
NP_071447.1,group_representative,inf,NA
NP_510966.1,group_representative,inf,0.1024294364171448
NP_038475.2,group_representative,5.823338075966206,NA
NP_037366.1,group_representative,inf,0.15501213807522946
NP_061852.3,group_representative,inf,0.1959190692685296
NP_036192.2,group_representative,inf,0.1759607655103796
NP_000866.1,group_representative,inf,0.962528276486357
NP_001293073.1,group_representative,inf,0.620197475810874
NP_001135.3,group_representative,inf,NA
NP_543151.2,group_representative,inf,0.21564603238396723
NP_001129465.1,group_representative,inf,0.8303550459048054
NP_001182582.1,group_representative,inf,0.05496123006635057
NP_001655.1,group_representative,inf,NA
NP_061147.1,group_representative,inf,0.09883180290943502
NP_001052.2,group_representative,inf,NA
NP_001273728.1,group_representative,inf,NA
NP_009165.1,group_representative,6.612738066098115,NA
NP_036556.2,group_representative,8.431027644592167,0.530211127880402
NP_001303902.1,group_representative,inf,NA
NP_001339848.1,group_representative,inf,NA
NP_001018494.1,group_representative,inf,NA
NP_066284.2,group_representative,7.610129531790106,NA
NP_056648.1,group_representative,inf,0.2732406006825914
NP_001014446.1,group_representative,inf,NA
NP_079120.1,group_representative,inf,NA
NP_001269595.1,group_representative,inf,0.5081845605185364
NP_001304063.1,group_representative,8.679912233646801,0.030619786068841054
NP_002616.2,group_representative,6.290344553229357,0.3032388858318654
NP_004557.1,group_representative,inf,0.09176632322324822
NP_055477.1,group_representative,inf,NA
NP_003968.3,group_representative,inf,NA
NP_775259.1,group_representative,inf,0.32378644931122347
NP_000535.3,group_representative,inf,NA
YP_002124308.1,group_representative,7.687543733060069,NA
NP_777567.1,group_representative,inf,1.1585883872694598
NP_001017526.1,group_representative,inf,0.1812200423598491
NP_055093.2,group_representative,inf,0.5661067815358616
NP_001123612.1,group_representative,inf,0.592822523565978
NP_001120916.1,group_representative,inf,NA
NP_001334633.1,group_representative,inf,NA
NP_057227.2,group_representative,inf,0.1542334389684088
NP_689714.2,group_representative,13.010107098040836,0.580961193638543
NP_057183.2,group_representative,12.076067974689797,NA
NP_001136040.1,group_representative,inf,0.09095152311451929
NP_001243587.1,group_representative,3.017081154794289,NA
NP_003204.2,group_representative,5.9001073307646665,NA
NP_001338299.1,group_representative,inf,0.987433711726565
NP_001231634.1,group_representative,14.675836169238174,0.408399732662269
NP_064709.2,group_representative,inf,0.6409591233138285
NP_001310537.1,group_representative,inf,1.1607762734176343
NP_057712.2,group_representative,inf,0.1201093449268936
NP_001229804.1,group_representative,inf,NA
NP_001171649.1,group_representative,inf,NA
NP_006248.1,group_representative,inf,0.30031451859622343
NP_598334.2,group_representative,inf,1.3770732681416498e-05
NP_038478.2,group_representative,inf,0.4695163803007539
NP_076988.1,group_representative,inf,0.3401400306595297
NP_008980.1,group_representative,13.539616422220185,NA
NP_004919.1,group_representative,11.070134274120516,0.25433437000354797
NP_033665.1,group_representative,inf,0.13302804745802957
NP_001036150.1,group_representative,8.134496273569045,NA
NP_036273.1,group_representative,inf,0.6234834522581016
NP_872346.3,group_representative,3.0669703425995833,0.3811948896206718
NP_001006618.1,group_representative,inf,0.04360849574713867
NP_001137435.1,group_representative,inf,NA
NP_071419.3,group_representative,15.653559774527022,NA
NP_612373.2,group_representative,inf,0.5117491192132689
NP_001338501.1,group_representative,inf,0.22355631309404134
NP_000471.1,group_representative,inf,NA
NP_001317196.1,group_representative,inf,NA
NP_001070667.1,group_representative,inf,NA
NP_001137498.1,group_representative,inf,NA
NP_742128.1,group_representative,inf,NA
NP_001275880.1,group_representative,inf,1.181496253966374
NP_001185730.1,group_representative,inf,0.3779642086582028
NP_932157.1,group_representative,inf,0.04360849574713867
NP_001304262.1,group_representative,inf,NA
NP_001230072.1,group_representative,inf,0.00748646472849903
NP_003468.2,group_representative,inf,0.18367522311941828
NP_056141.2,group_representative,inf,1.007612572598108
NP_067012.1,group_representative,inf,0.31371714769479936
NP_003466.1,group_representative,7.466359513424878,0.2506891615496131
NP_002927.2,group_representative,inf,NA
NP_006836.2,group_representative,inf,0.6508298773401225
NP_114111.2,group_representative,inf,0.7954567803250414
NP_001333510.1,group_representative,inf,NA
NP_060767.2,group_representative,inf,0.14673139993069015
NP_001270035.1,group_representative,13.548049589757047,NA
NP_068708.1,group_representative,inf,0.08501488366434662
NP_001294857.1,group_representative,inf,NA
NP_001180449.1,group_representative,inf,NA
NP_612565.1,group_representative,inf,0.6012070575469494
NP_702913.1,group_representative,6.9489286550068865,NA
NP_001275936.1,group_representative,7.5932404450949935,NA
NP_001191068.1,group_representative,7.250827006759484,NA
NP_116024.1,group_representative,11.78154926263994,0.32278372311241726
NP_001074445.1,group_representative,inf,NA
NP_005527.1,group_representative,inf,NA
NP_001186108.1,group_representative,inf,0.1288000613608184
NP_640338.2,group_representative,6.837640794205824,1.003289811290942
NP_075064.1,group_representative,8.626420452884686,0.004554295629913745
NP_002101.2,group_representative,inf,0.0361504474063894
NP_001269734.1,group_representative,10.558688775980801,NA
NP_057250.1,group_representative,inf,NA
NP_038286.2,group_representative,13.716543667062208,0.030619786068841054
NP_001008710.1,group_representative,inf,NA
NP_001304713.1,group_representative,inf,0.38787426771251277
NP_001443.1,group_representative,6.856519947157736,NA
NP_055705.2,group_representative,inf,0.12797148579545695
NP_079232.3,group_representative,10.536902228981251,NA
NP_872307.2,group_representative,inf,NA
NP_115810.2,group_representative,inf,NA
NP_001116153.1,group_representative,inf,NA
NP_002495.2,group_representative,inf,0.5695174220838952
NP_055200.1,group_representative,11.861693759269148,NA
NP_055727.3,group_representative,5.861043949256791,NA
NP_872587.2,group_representative,11.206277676770046,1.5673762781483862
NP_085130.2,group_representative,inf,0.2021908931945116
NP_057412.1,group_representative,12.14705474212215,0.31371714769479936
NP_001306167.1,group_representative,inf,0.09091194236566012
NP_001342386.1,group_representative,3.1529288322818103,0.16512496594011855
NP_006247.1,group_representative,inf,0.1282100479958551
NP_001230903.1,group_representative,inf,1.1198914502239536
NP_079379.2,group_representative,inf,0.30656760111454745
NP_078813.1,group_representative,inf,0.2194638306582828
NP_004821.2,group_representative,inf,0.6546677383871901
NP_000782.1,group_representative,14.675836169238174,NA
NP_958802.1,group_representative,7.7938201285935556,NA
NP_056071.2,group_representative,10.231275328396547,0.4301767923728273
NP_006305.2,group_representative,inf,0.11972814410169558
NP_004806.3,group_representative,inf,0.9788749680853225
NP_073593.2,group_representative,12.045033740949828,NA
NP_001092010.1,group_representative,inf,0.5305276452471003
NP_060209.3,group_representative,inf,0.17704018735843555
NP_113678.2,group_representative,inf,0.5264924325116428
NP_001132940.1,group_representative,inf,NA
NP_057095.4,group_representative,inf,NA
NP_001128477.1,group_representative,inf,NA
NP_003786.1,group_representative,inf,0.6488622365085409
NP_001123484.1,group_representative,inf,NA
NP_001335456.1,group_representative,inf,0.003982023027799819
NP_112483.1,group_representative,inf,0.1402331328943715
NP_001034444.1,group_representative,10.236985830830822,NA
NP_001336099.1,group_representative,inf,0.09497612525414847
NP_001240781.1,group_representative,inf,NA
NP_115551.2,group_representative,inf,NA
NP_059429.1,group_representative,inf,NA
NP_001121699.1,group_representative,inf,0.1785008862190058
NP_068779.1,group_representative,inf,1.9737893418005477
NP_060533.2,group_representative,inf,0.04360849574713867
NP_001229768.1,group_representative,inf,NA
NP_001186103.1,group_representative,inf,NA
NP_536349.2,group_representative,inf,NA
NP_060828.2,group_representative,inf,NA
NP_001317240.1,group_representative,inf,NA
NP_001135826.1,group_representative,inf,NA
NP_079021.3,group_representative,inf,NA
NP_060085.2,group_representative,inf,NA
NP_057019.3,group_representative,inf,0.24010554167871623
NP_001167596.1,group_representative,8.562078460350234,NA
NP_001123514.1,group_representative,inf,NA
NP_003090.2,group_representative,inf,NA
NP_073586.5,group_representative,inf,NA
NP_001120983.2,group_representative,inf,0.06245549539223805
NP_001830.1,group_representative,inf,NA
NP_001028690.1,group_representative,inf,NA
NP_060158.2,group_representative,14.875408524143378,NA
NP_000122.1,group_representative,inf,0.9968169340102434
NP_001162003.1,group_representative,8.410960411035225,NA
NP_001332928.1,group_representative,inf,NA
NP_060036.2,group_representative,inf,0.00748646472849903
NP_001269042.1,group_representative,inf,0.31664067442234056
NP_001077431.1,group_representative,6.995319503909458,NA
NP_003191.1,group_representative,inf,0.05844464259149337
NP_001092906.3,group_representative,inf,0.08659373877591155
NP_005435.1,group_representative,inf,NA
NP_057230.1,group_representative,15.05149978319906,NA
NP_078940.2,group_representative,inf,0.6964025224066676
NP_001337618.1,group_representative,inf,0.8222319792553726
NP_006687.3,group_representative,inf,NA
NP_004338.3,group_representative,8.810073316691211,0.12260403592432907
NP_001193773.1,group_representative,inf,NA
NP_863651.1,group_representative,inf,0.620197475810874
NP_031396.1,group_representative,inf,NA
NP_683725.1,group_representative,inf,NA
NP_001341311.1,group_representative,inf,0.4759935379608632
NP_001332806.1,group_representative,inf,0.11900509494203132
NP_001184176.1,group_representative,10.936101478711551,NA
NP_001186904.1,group_representative,inf,0.6095884879444113
NP_001308085.1,group_representative,5.273054879671634,0.04360849574713867
NP_001155133.1,group_representative,14.15524922073742,0.1024294364171448
NP_065188.4,group_representative,12.474007983361835,0.530211127880402
NP_001009996.1,group_representative,14.15524922073742,NA
NP_660143.1,group_representative,9.016537613493496,0.5747099956515662
NP_765978.1,group_representative,9.370073331583452,NA
NP_001339528.1,group_representative,inf,NA
NP_005865.3,group_representative,11.492491389055848,1.2099145431756646
NP_006660.4,group_representative,inf,NA
NP_001265356.2,group_representative,13.13834847019922,NA
NP_006856.3,group_representative,5.474159612309346,NA
NP_001273035.1,group_representative,inf,NA
NP_940953.2,group_representative,inf,0.08095285469072927
NP_009052.3,group_representative,5.400595789137054,NA
NP_683878.1,group_representative,6.0900096572224145,NA
NP_116020.1,group_representative,inf,0.8939603782847556
NP_004597.2,group_representative,inf,0.05496123006635057
NP_001130026.1,group_representative,inf,0.7910936945636194
NP_065385.2,group_representative,inf,0.5475937985130508
NP_000392.3,group_representative,inf,0.25433437000354797
NP_683723.2,group_representative,inf,0.02723443269572029
NP_001093894.1,group_representative,inf,0.32278372311241726
NP_116223.3,group_representative,9.644918729913735,0.05144352203380374
NP_003579.3,group_representative,inf,0.259952144960707
NP_036375.1,group_representative,5.630763439798756,NA
NP_055630.2,group_representative,inf,0.42409082789638824
NP_570924.2,group_representative,inf,0.620369803495922
NP_002830.1,group_representative,2.7039638096275915,NA
NP_001317548.1,group_representative,inf,0.11972814410169558
NP_001340064.1,group_representative,inf,NA
NP_443097.1,group_representative,inf,NA
NP_065890.1,group_representative,inf,NA
NP_116196.3,group_representative,inf,0.0949948886169498
NP_001307561.1,group_representative,inf,0.19229710529398217
NP_001626.1,group_representative,13.092458390877967,NA
NP_078887.2,group_representative,inf,NA
NP_055495.2,group_representative,inf,0.22111296598278257
NP_001971.2,group_representative,9.28246973608198,NA
NP_001070908.1,group_representative,inf,NA
NP_851996.2,group_representative,inf,0.7113028327101567
NP_066978.1,group_representative,inf,0.6108794450285898
NP_001135790.1,group_representative,8.758913186659523,NA
NP_001338950.1,group_representative,5.571080339370432,NA
NP_060589.1,group_representative,inf,0.00748646472849903
NP_004996.1,group_representative,inf,NA
NP_958839.1,group_representative,inf,NA
NP_001304.1,group_representative,inf,NA
NP_006052.2,group_representative,inf,NA
NP_004278.2,group_representative,9.993931140277535,NA
NP_001340043.1,group_representative,3.5673351107715527,NA
NP_620149.2,group_representative,inf,NA
NP_001002027.1,group_representative,6.676534360471735,NA
NP_073750.2,group_representative,9.818338938822738,NA
NP_060342.2,group_representative,inf,NA
NP_001020605.1,group_representative,inf,NA
NP_542780.1,group_representative,1.4521191507750417,NA
NP_006339.3,group_representative,inf,NA
NP_001177278.1,group_representative,7.212092743434984,NA
NP_001295312.1,group_representative,inf,NA
NP_001161206.1,group_representative,inf,0.644710366736224
NP_004266.2,group_representative,inf,NA
NP_006043.1,group_representative,inf,0.3067966461241435
NP_620419.2,group_representative,inf,0.6546677383871901
NP_057424.3,group_representative,inf,0.03439851721158308
NP_115826.2,group_representative,inf,0.15501213807522946
NP_219484.1,group_representative,inf,NA
NP_056515.2,group_representative,inf,0.5224383122255112
NP_002524.2,group_representative,inf,0.06998513197719032
NP_001002273.1,group_representative,7.81188116172627,NA
NP_996925.1,group_representative,inf,NA
NP_001166136.1,group_representative,6.1197031823037475,NA
NP_076933.3,group_representative,inf,0.04770809722031384
NP_004060.2,group_representative,inf,NA
NP_001166994.1,group_representative,inf,NA
NP_001273120.1,group_representative,inf,0.5458964810864102
NP_001001433.1,group_representative,inf,0.04770809722031384
NP_001254703.1,group_representative,15.05149978319906,NA
NP_001075955.1,group_representative,6.331678776777997,NA
NP_060703.3,group_representative,inf,NA
NP_002035.1,group_representative,inf,0.08659373877591155
NP_001336618.1,group_representative,inf,0.1260509811350409
NP_001333060.1,group_representative,inf,1.7819964255378669
NP_001334650.1,group_representative,inf,0.38787426771251277
NP_006474.1,group_representative,4.633225134178617,NA
NP_003971.1,group_representative,inf,NA
NP_009205.3,group_representative,inf,0.09176632322324822
NP_001091896.1,group_representative,inf,0.11281700903054422
NP_056404.4,group_representative,inf,NA
NP_005340.2,group_representative,inf,NA
NP_002688.3,group_representative,14.632370475457083,NA
NP_114172.1,group_representative,inf,0.42736639389602066
NP_821074.1,group_representative,inf,0.074916866846268
NP_037387.2,group_representative,inf,0.5853381892202678
NP_003155.2,group_representative,inf,0.12971109930919192
NP_002075.2,group_representative,inf,NA
NP_001008485.1,group_representative,8.917472966877078,NA
NP_005620.1,group_representative,4.138181500876642,NA
NP_001193942.1,group_representative,inf,NA
NP_722523.1,group_representative,6.817484904888776,NA
NP_002090.4,group_representative,inf,NA
NP_057117.2,group_representative,inf,NA
NP_004397.2,group_representative,14.653559774527022,NA
NP_055269.1,group_representative,inf,0.1922811763553615
NP_078975.2,group_representative,inf,0.40674540958158445
NP_057344.2,group_representative,6.247148991567643,0.1592349974070804
NP_009097.2,group_representative,inf,NA
NP_071398.3,group_representative,7.91326859948104,0.42346970246410587
NP_003667.1,group_representative,inf,NA
NP_689594.4,group_representative,inf,0.45056945966916767
NP_689794.1,group_representative,inf,0.010946660599303241
NP_004564.2,group_representative,inf,0.03816471474707694
NP_001248319.1,group_representative,inf,0.11611011602903448
NP_001241658.1,group_representative,9.609153301845728,NA
NP_001289687.1,group_representative,5.4711975519772444,0.07866378310932166
NP_116561.1,group_representative,14.255619765854984,NA
NP_001287869.1,group_representative,11.581328264029322,NA
NP_060585.2,group_representative,inf,0.4384007421346505
NP_055223.1,group_representative,inf,NA
NP_001307515.1,group_representative,11.398094292534559,NA
NP_001698.2,group_representative,9.241119640257471,0.6051278557726775
NP_689876.2,group_representative,inf,NA
NP_005128.1,group_representative,10.090816785987991,NA
NP_127497.1,group_representative,inf,NA
NP_001026892.1,group_representative,5.637648578412349,NA
NP_861974.1,group_representative,inf,NA
NP_001154945.1,group_representative,inf,NA
NP_001284644.1,group_representative,inf,NA
NP_078874.2,group_representative,4.111326215490023,NA
NP_056156.2,group_representative,inf,0.32278372311241726
NP_002649.1,group_representative,inf,NA
NP_001257817.1,group_representative,inf,NA
NP_001106678.1,group_representative,inf,NA
NP_036472.2,group_representative,inf,NA
NP_037528.3,group_representative,inf,0.08501488366434662
NP_056257.1,group_representative,inf,0.3703379502046853
NP_640337.3,group_representative,inf,0.20466023903420857
NP_001317660.1,group_representative,inf,0.33250120449279935
NP_001185890.1,group_representative,inf,NA
NP_078995.2,group_representative,8.740526234288525,NA
NP_001075032.1,group_representative,11.67054273858761,0.3067966461241435
NP_001035784.1,group_representative,inf,0.3827015450025945
NP_510870.1,group_representative,inf,0.31371714769479936
NP_004314.5,group_representative,inf,NA
NP_073567.1,group_representative,13.857679757182947,NA
NP_057630.2,group_representative,inf,NA
NP_059965.2,group_representative,9.65281538066475,NA
NP_001243661.1,group_representative,5.647795824708801,NA
NP_663768.1,group_representative,10.068394127079213,NA
NP_001137291.1,group_representative,inf,NA
NP_689494.2,group_representative,inf,0.5081845605185364
NP_001307799.1,group_representative,11.905177909319923,0.21168210771188897
NP_001003819.1,group_representative,5.663419581624962,0.1644074174236807
NP_001069.1,group_representative,inf,0.9174534601274046
NP_001171808.1,group_representative,9.06344525076731,0.29154994292519293
NP_002393.2,group_representative,inf,NA
NP_001834.2,group_representative,inf,0.3959074612795957
NP_053733.2,group_representative,inf,NA
NP_001158087.1,group_representative,inf,0.8902011593473542
NP_037446.1,group_representative,inf,NA
NP_056492.2,group_representative,7.9890881284466415,NA
NP_001129145.1,group_representative,inf,0.38787426771251277
NP_076982.3,group_representative,inf,0.5708994670962114
NP_689920.1,group_representative,5.59058665589376,NA
NP_060956.1,group_representative,12.286670084873641,NA
NP_004694.2,group_representative,inf,0.1394695226674907
NP_001278880.1,group_representative,inf,0.247707163859519
NP_001182665.1,group_representative,inf,0.00748646472849903
NP_002604.1,group_representative,inf,0.17340157270493026
NP_057475.2,group_representative,inf,NA
NP_006700.3,group_representative,inf,0.3032388858318654
NP_059978.1,group_representative,6.612444939952511,0.21823530866353122
NP_001070994.1,group_representative,inf,NA
NP_055430.1,group_representative,inf,0.9754779421825981
NP_003710.1,group_representative,5.47631703690122,NA
NP_003602.1,group_representative,inf,0.45961838293344087
NP_062565.2,group_representative,inf,0.43689185680930454
NP_000495.1,group_representative,inf,NA
NP_056231.3,group_representative,8.145968552412052,0.6964025224066676
NP_115687.2,group_representative,inf,NA
NP_001316613.1,group_representative,inf,NA
NP_001278434.1,group_representative,inf,0.1023732573303152
NP_002426.1,group_representative,inf,NA
NP_001012339.2,group_representative,inf,NA
NP_001338935.1,group_representative,inf,NA
NP_006384.1,group_representative,inf,0.4594993600993051
NP_002472.2,group_representative,inf,NA
NP_003619.2,group_representative,inf,0.18884222005621093
NP_001128573.1,group_representative,inf,NA
NP_001035787.1,group_representative,14.840646417884166,NA
NP_742086.1,group_representative,5.887011901154491,0.33250120449279935
NP_000910.2,group_representative,inf,NA
NP_001308975.1,group_representative,inf,0.19237298796333
NP_057701.1,group_representative,12.034257698651414,NA
NP_079110.1,group_representative,inf,1.0948561851680363
NP_060912.2,group_representative,inf,0.3282497668981974
NP_001130000.1,group_representative,inf,NA
NP_004725.1,group_representative,inf,NA
NP_057125.2,group_representative,7.089356897355317,NA
NP_060714.3,group_representative,inf,NA
NP_002526.2,group_representative,inf,1.217800781589663
NP_001291937.1,group_representative,inf,NA
NP_006396.2,group_representative,inf,NA
NP_079400.1,group_representative,7.932184846591271,NA
NP_054905.2,group_representative,inf,NA
NP_001231695.1,group_representative,10.131732207280704,NA
NP_001123504.1,group_representative,3.340593059880419,NA
NP_114108.1,group_representative,inf,NA
NP_150634.1,group_representative,inf,NA
NP_001139730.1,group_representative,inf,0.42676815742264507
NP_079016.2,group_representative,10.302305708142592,NA
NP_060567.1,group_representative,inf,NA
NP_689629.2,group_representative,inf,NA
NP_077006.1,group_representative,14.724140848812729,NA
NP_003334.2,group_representative,inf,NA
NP_001008398.2,group_representative,14.913197085032778,NA
NP_055832.3,group_representative,inf,0.1959190692685296
NP_003697.2,group_representative,15.954589770191003,NA
NP_001092287.1,group_representative,12.18080332520981,NA
NP_001129514.2,group_representative,inf,NA
NP_000193.1,group_representative,inf,NA
NP_689608.2,group_representative,inf,NA
NP_001182178.1,group_representative,14.097257273759736,NA
NP_001341302.1,group_representative,inf,0.49766313389599015
NP_002866.2,group_representative,13.398287269423717,NA
NP_056087.2,group_representative,5.700166123949349,0.887642087968957
NP_387510.1,group_representative,inf,NA
NP_001291972.1,group_representative,9.4660971515136,NA
NP_803876.1,group_representative,4.775015869242939,0.48088308000664864
NP_057736.4,group_representative,inf,0.644710366736224
NP_001339277.1,group_representative,14.699317265087696,NA
NP_001333397.1,group_representative,inf,0.2194638306582828
NP_036316.1,group_representative,3.266964380966631,NA
NP_055244.3,group_representative,0.7599029836344093,0.18136404986386118
NP_001035533.1,group_representative,11.85037588599168,NA
NP_001291737.1,group_representative,inf,0.14424556096014998
NP_001274365.1,group_representative,inf,NA
NP_001338959.1,group_representative,13.737105825977098,0.2506891615496131
NP_002579.2,group_representative,inf,NA
NP_663304.1,group_representative,inf,0.09883180290943502
NP_001009923.1,group_representative,11.081025055358912,1.6220391726366898
NP_068370.1,group_representative,4.585847307104984,0.1675463806309601
NP_477517.1,group_representative,inf,NA
NP_008823.1,group_representative,5.024769552642206,0.3067966461241435
NP_001093634.1,group_representative,inf,NA
NP_001136271.1,group_representative,inf,NA
NP_001136090.1,group_representative,5.5668863109570825,NA
NP_001745.2,group_representative,inf,NA
NP_036255.2,group_representative,inf,NA
NP_000915.1,group_representative,6.188627291443425,1.3493071350830428
NP_057562.3,group_representative,inf,NA
NP_001374.3,group_representative,inf,NA
NP_073615.2,group_representative,inf,1.3481232777876666
NP_005940.1,group_representative,3.5605461973281316,NA
NP_001278232.1,group_representative,9.90902623542035,0.19237298796333
NP_079536.2,group_representative,7.441238178974801,NA
NP_008945.2,group_representative,inf,0.14424556096014998
NP_001138887.1,group_representative,inf,0.04770809722031384
NP_001307752.1,group_representative,12.461271161958901,NA
NP_065997.1,group_representative,11.27488030945406,NA
NP_001002030.1,group_representative,inf,0.40674540958158445
NP_443197.1,group_representative,7.660850530623212,NA
NP_055139.4,group_representative,inf,NA
NP_620154.2,group_representative,inf,NA
NP_689554.2,group_representative,3.666459611315671,NA
NP_892118.1,group_representative,inf,NA
NP_665877.1,group_representative,inf,NA
NP_113614.1,group_representative,inf,0.7251208235603694
NP_001161816.1,group_representative,inf,0.2611898911981985
NP_001257414.1,group_representative,inf,1.9353530634429783
NP_001003891.1,group_representative,inf,NA
NP_444280.2,group_representative,15.000347260751678,NA
NP_653337.1,group_representative,13.432145536684683,NA
NP_001265435.1,group_representative,inf,NA
NP_689886.3,group_representative,10.881825349140254,0.2838579141153244
NP_690875.1,group_representative,inf,NA
NP_001313340.1,group_representative,inf,NA
NP_000324.1,group_representative,inf,0.5488102423140644
NP_001123952.1,group_representative,inf,NA
NP_002683.2,group_representative,12.715040049350531,0.030619786068841054
NP_001243378.1,group_representative,inf,0.1402331328943715
NP_001191194.1,group_representative,inf,NA
NP_112216.3,group_representative,13.51525707636074,NA
NP_031384.1,group_representative,13.521620479316597,0.29850358371261704
NP_055698.2,group_representative,3.181972236929336,0.34102270914566135
NP_060743.2,group_representative,inf,NA
NP_001294881.1,group_representative,inf,NA
NP_068602.2,group_representative,10.916772981077687,0.020686278194117436
NP_004995.1,group_representative,inf,NA
NP_057184.1,group_representative,inf,NA
NP_955469.1,group_representative,inf,NA
NP_003329.1,group_representative,5.245240487025004,NA
