p.accession,p.type,target.LPGF,decoy.LPGF,qcPass,qcType
NP_570849.2,group_representative,inf,0.4524950932325821,true,tb
NP_036534.1,group_representative,inf,0.6015370267778942,true,tb
NP_055096.2,group_representative,12.320112500030275,NA,true,to
NP_510965.1,group_representative,7.3172300272561435,NA,true,to
NP_000099.2,group_representative,inf,0.1232577385278281,true,tb
NP_063940.1,group_representative,inf,NA,true,to
NP_001309172.1,group_representative,inf,0.4165156267293508,true,tb
NP_002532.2,group_representative,inf,0.13347788523802734,true,tb
NP_001180546.1,group_representative,inf,NA,true,to
NP_001273594.1,group_representative,inf,0.10975670504504136,true,tb
NP_001275897.1,group_representative,inf,NA,true,to
NP_000057.2,group_representative,inf,0.8938525192299592,true,tb
NP_001002029.3,group_representative,inf,0.051087290381321725,true,tb
NP_001273006.1,group_representative,inf,NA,true,to
NP_005210.3,group_representative,inf,0.1367433043780576,true,tb
NP_757366.2,group_representative,inf,1.9323263542262032,true,tb
NP_001106820.1,group_representative,inf,0.9525383137159491,true,tb
NP_006431.2,group_representative,inf,NA,true,to
NP_003354.2,group_representative,inf,1.1809796595059212,true,tb
NP_001107558.1,group_representative,10.333942652509029,0.4656919717767662,true,tb
NP_001303938.1,group_representative,inf,NA,true,to
NP_001339623.1,group_representative,12.68414386217304,0.01604836339673464,true,tb
NP_116235.2,group_representative,inf,0.7703991978631364,true,tb
NP_002856.1,group_representative,inf,0.8255367090777554,true,tb
NP_066011.2,group_representative,inf,NA,true,to
NP_110430.5,group_representative,inf,0.14829540563558027,true,tb
NP_001287794.1,group_representative,inf,NA,true,to
NP_036392.2,group_representative,inf,2.7716377975591198,true,tb
NP_001269219.1,group_representative,inf,NA,true,to
NP_085072.2,group_representative,inf,0.27182008108556377,true,tb
NP_002697.1,group_representative,inf,NA,true,to
NP_066283.1,group_representative,inf,NA,true,to
NP_060595.3,group_representative,inf,1.5134076747543883,true,tb
NP_002722.1,group_representative,inf,NA,true,to
NP_059672.2,group_representative,inf,0.4656919717767662,true,tb
NP_001186796.1,group_representative,14.000347260751676,0.1644074174236807,true,tb
NP_006313.1,group_representative,inf,NA,true,to
NP_002600.1,group_representative,inf,0.4100975920206213,true,tb
NP_001093422.2,group_representative,inf,0.1232619749193538,true,tb
NP_055988.2,group_representative,inf,0.9428954034493612,true,tb
NP_003448.1,group_representative,inf,0.5015788590172877,true,tb
NP_001340981.1,group_representative,inf,0.7003906884872035,true,tb
NP_001317459.1,group_representative,inf,0.15840986524830478,true,tb
NP_060649.3,group_representative,inf,NA,true,to
NP_001116827.1,group_representative,inf,NA,true,to
NP_056656.2,group_representative,inf,0.26234904330634595,true,tb
NP_005403.2,group_representative,inf,0.4538634435446217,true,tb
NP_058647.1,group_representative,5.80292080302585,NA,true,to
NP_056261.4,group_representative,inf,0.16659798385865454,true,tb
NP_060565.4,group_representative,inf,NA,true,to
NP_001309335.1,group_representative,inf,NA,true,to
NP_001336377.1,group_representative,inf,NA,true,to
NP_114415.1,group_representative,inf,1.6372997379783527,true,tb
NP_001306933.1,group_representative,inf,0.863249882526161,true,tb
NP_001273677.1,group_representative,inf,0.29468702362454324,true,tb
NP_705618.1,group_representative,inf,NA,true,to
NP_001186089.1,group_representative,14.954589770191006,NA,true,to
NP_065757.1,group_representative,inf,0.5708994670962114,true,tb
NP_878901.2,group_representative,5.551600869421296,NA,true,to
NP_006847.1,group_representative,inf,NA,true,to
NP_001243019.1,group_representative,inf,0.408399732662269,true,tb
NP_001035957.1,group_representative,inf,0.16987279457611182,true,tb
NP_001271174.1,group_representative,inf,NA,true,to
NP_078994.3,group_representative,inf,0.26598140833009803,true,tb
NP_000692.2,group_representative,inf,0.2915499429251929,true,tb
NP_001308325.1,group_representative,inf,0.3506944123361712,true,tb
NP_001003802.1,group_representative,10.584856408580212,NA,true,to
NP_001290161.1,group_representative,inf,NA,true,to
NP_001269495.1,group_representative,9.257076833307996,NA,true,to
NP_055534.1,group_representative,inf,0.05072325888674956,true,tb
NP_005836.2,group_representative,inf,0.1759607655103796,true,tb
NP_001269658.1,group_representative,7.437277795163597,0.1023732573303152,true,tb
NP_055444.2,group_representative,inf,0.2194638306582828,true,tb
NP_002936.1,group_representative,inf,NA,true,to
NP_057093.1,group_representative,inf,0.007486464728499029,true,tb
NP_378663.1,group_representative,7.132149204211102,NA,true,to
NP_387449.2,group_representative,8.873292880924874,NA,true,to
NP_001032420.1,group_representative,4.848831086811459,1.1414711182222492,true,tb
NP_001136148.1,group_representative,inf,NA,true,to
NP_002618.1,group_representative,inf,0.2105194969779823,true,tb
NP_065894.2,group_representative,inf,0.7678904554096555,true,tb
NP_008825.4,group_representative,inf,0.7042763975826294,true,tb
NP_689873.1,group_representative,10.341185633306463,0.5747099956515662,true,tb
NP_653265.3,group_representative,12.21859188609921,NA,true,to
NP_001108225.1,group_representative,inf,NA,true,to
NP_987091.1,group_representative,inf,0.5940645229307959,true,tb
NP_057141.1,group_representative,inf,NA,true,to
NP_002092.1,group_representative,inf,0.1402331328943715,true,tb
NP_001003652.1,group_representative,inf,NA,true,to
NP_068768.2,group_representative,3.4533254970507232,NA,true,to
NP_001091949.1,group_representative,inf,NA,true,to
NP_001305715.1,group_representative,inf,0.3809996302936437,true,tb
NP_037506.2,group_representative,inf,0.1051361321719773,true,tb
NP_037520.1,group_representative,inf,NA,true,to
NP_001317051.1,group_representative,13.66012354402941,0.0652403078159241,true,tb
NP_001092281.1,group_representative,inf,NA,true,to
NP_060713.1,group_representative,inf,NA,true,to
NP_665798.1,group_representative,inf,0.3738411288114961,true,tb
NP_031394.2,group_representative,inf,0.2074522229917588,true,tb
NP_001191339.1,group_representative,inf,0.8788022537110934,true,tb
NP_001070654.1,group_representative,inf,0.12468871085351163,true,tb
NP_004778.1,group_representative,6.299705840206621,1.1119786196526664,true,tb
NP_001243114.1,group_representative,inf,NA,true,to
NP_001034180.1,group_representative,inf,NA,true,to
NP_001005743.1,group_representative,inf,0.02068627819411744,true,tb
NP_004747.1,group_representative,14.954589770191006,0.1959190692685296,true,tb
NP_001560.2,group_representative,inf,0.07634924246860114,true,tb
NP_001308896.1,group_representative,inf,NA,true,to
NP_001159743.1,group_representative,inf,0.9335768054171776,true,tb
NP_056135.2,group_representative,12.958954575593454,NA,true,to
NP_001002909.1,group_representative,inf,0.1368986564162445,true,tb
NP_001563.2,group_representative,12.274798599210651,0.1785008862190058,true,tb
NP_001507.2,group_representative,inf,NA,true,to
NP_001164006.1,group_representative,inf,NA,true,to
NP_004359.1,group_representative,inf,0.2338793585012499,true,tb
NP_001625.2,group_representative,7.8997093851228275,NA,true,to
NP_001339819.1,group_representative,inf,0.20466023903420855,true,tb
NP_000912.3,group_representative,inf,0.9022370532109304,true,tb
NP_055100.2,group_representative,inf,0.059230974684330674,true,tb
NP_004746.2,group_representative,inf,NA,true,to
NP_000172.2,group_representative,inf,NA,true,to
NP_004622.2,group_representative,7.093454466934452,NA,true,to
NP_000518.1,group_representative,inf,0.5268628724376345,true,tb
NP_001295248.1,group_representative,inf,0.194912205096718,true,tb
NP_115958.2,group_representative,inf,0.2803811388346023,true,tb
NP_005017.3,group_representative,inf,0.4757875647618858,true,tb
NP_620138.2,group_representative,2.6892416642945216,0.2404602998692721,true,tb
NP_001028738.1,group_representative,inf,0.7535250888965633,true,tb
NP_005106.2,group_representative,inf,1.1455815826504665,true,tb
NP_006368.3,group_representative,inf,2.0779640100809953,true,tb
NP_006015.4,group_representative,inf,0.0864504519603254,true,tb
NP_036348.2,group_representative,4.658855881870321,0.2877403177784277,true,tb
NP_001334662.1,group_representative,13.879042808798474,NA,true,to
NP_057385.3,group_representative,inf,0.16512496594011855,true,tb
NP_001161339.1,group_representative,9.449257290822723,NA,true,to
NP_203519.1,group_representative,inf,1.25356830937993,true,tb
NP_001238982.1,group_representative,inf,NA,true,to
NP_001689.1,group_representative,inf,0.1368986564162445,true,tb
NP_005959.2,group_representative,inf,0.2688157134257442,true,tb
NP_067045.1,group_representative,inf,NA,true,to
NP_055135.1,group_representative,inf,NA,true,to
NP_057345.2,group_representative,6.601489326349849,NA,true,to
NP_001186143.1,group_representative,2.5227278760283576,0.20170371232041198,true,tb
NP_003834.3,group_representative,inf,0.15081752345782745,true,tb
NP_055915.2,group_representative,inf,0.60796621002595,true,tb
NP_001337670.1,group_representative,inf,0.02723443269572029,true,tb
NP_004478.3,group_representative,inf,-0.451015651134849,true,tb
NP_006303.4,group_representative,inf,0.9870844374924094,true,tb
NP_068746.2,group_representative,inf,NA,true,to
NP_001310250.1,group_representative,inf,1.51072130856904,true,tb
NP_620707.1,group_representative,inf,1.0875512358200077,true,tb
NP_001001936.1,group_representative,inf,NA,true,to
NP_075598.2,group_representative,7.027430422856117,0.010946660599303241,true,tb
NP_000132.3,group_representative,7.923236184029242,0.5042970445388929,true,tb
NP_001156685.1,group_representative,12.040352422423265,NA,true,to
NP_001036236.1,group_representative,inf,NA,true,to
NP_003879.2,group_representative,inf,0.6642227281147036,true,tb
NP_001139400.1,group_representative,inf,NA,true,to
NP_001180197.1,group_representative,inf,0.4337401594802385,true,tb
NP_003211.1,group_representative,inf,NA,true,to
NP_001229821.1,group_representative,inf,NA,true,to
NP_001131024.1,group_representative,inf,0.3953725267426864,true,tb
NP_001186621.1,group_representative,inf,NA,true,to
NP_001316727.1,group_representative,inf,0.07220366510962999,true,tb
NP_060764.3,group_representative,inf,0.22294718853616508,true,tb
NP_542414.1,group_representative,inf,0.03956798883576351,true,tb
NP_085140.2,group_representative,inf,0.5777722580471122,true,tb
NP_001128715.1,group_representative,inf,0.2374763678095389,true,tb
NP_001333270.1,group_representative,inf,2.154441875152284,true,tb
NP_036331.1,group_representative,inf,0.35791777189832097,true,tb
NP_001266289.1,group_representative,inf,NA,true,to
NP_001996.1,group_representative,inf,0.5245067134137742,true,tb
NP_001014437.1,group_representative,inf,NA,true,to
NP_689969.2,group_representative,inf,0.4927961938400739,true,tb
NP_001340896.1,group_representative,inf,0.004554295629913745,true,tb
NP_001229430.1,group_representative,inf,0.01440617592455805,true,tb
NP_057457.1,group_representative,inf,1.1337207172098138,true,tb
NP_001158286.1,group_representative,inf,1.1881408364940305,true,tb
NP_005063.1,group_representative,inf,NA,true,to
NP_001026982.1,group_representative,7.802958024647997,NA,true,to
NP_061882.2,group_representative,inf,0.2519117344139945,true,tb
NP_057305.1,group_representative,inf,NA,true,to
NP_001539.3,group_representative,inf,0.21573051816922534,true,tb
NP_001012426.1,group_representative,inf,NA,true,to
NP_001336235.1,group_representative,inf,0.044994398976915435,true,tb
NP_001028755.2,group_representative,inf,0.2052285456445728,true,tb
NP_612398.2,group_representative,inf,NA,true,to
NP_001308715.1,group_representative,12.72928048846514,NA,true,to
NP_001372.1,group_representative,inf,NA,true,to
NP_036561.1,group_representative,inf,0.2915499429251929,true,tb
NP_619520.1,group_representative,inf,NA,true,to
NP_001123927.1,group_representative,inf,0.2377140852684903,true,tb
NP_005031.1,group_representative,inf,0.4939541415967565,true,tb
NP_036463.1,group_representative,inf,0.11281700903054423,true,tb
NP_001333722.1,group_representative,inf,0.24450363597204355,true,tb
NP_001258717.1,group_representative,inf,0.0686461784938961,true,tb
NP_000389.1,group_representative,inf,0.02055611411404837,true,tb
NP_057153.8,group_representative,inf,NA,true,to
NP_073564.3,group_representative,inf,0.4731187649360503,true,tb
NP_001295126.1,group_representative,inf,NA,true,to
NP_945353.1,group_representative,inf,2.0957136276615738,true,tb
NP_076916.2,group_representative,inf,0.1367433043780576,true,tb
NP_001334758.1,group_representative,inf,0.14463406683759356,true,tb
NP_001098117.1,group_representative,8.912099156248232,0.05496123006635057,true,tb
NP_001308550.1,group_representative,inf,NA,true,to
NP_982272.2,group_representative,inf,0.29866790247428343,true,tb
NP_115498.2,group_representative,inf,NA,true,to
NP_005070.1,group_representative,inf,NA,true,to
NP_001165077.1,group_representative,inf,0.12610865076915814,true,tb
NP_000359.1,group_representative,inf,0.07634924246860114,true,tb
NP_001316997.1,group_representative,inf,0.4618461510304849,true,tb
NP_004153.2,group_representative,inf,0.4368918568093045,true,tb
NP_683710.1,group_representative,inf,NA,true,to
NP_114414.2,group_representative,inf,NA,true,to
NP_004656.2,group_representative,inf,NA,true,to
NP_001284506.1,group_representative,inf,NA,true,to
NP_115875.1,group_representative,12.18373775854886,NA,true,to
NP_001191455.1,group_representative,inf,NA,true,to
NP_066974.2,group_representative,inf,NA,true,to
NP_001093139.1,group_representative,inf,NA,true,to
NP_055900.4,group_representative,13.671288541487455,1.3770732681416498e-05,true,tb
NP_690905.1,group_representative,inf,0.1852410843160648,true,tb
NP_004727.2,group_representative,inf,0.22294718853616508,true,tb
NP_001269588.1,group_representative,inf,0.8733159198657534,true,tb
NP_009173.1,group_representative,8.428222044859254,0.3401400306595297,true,tb
NP_001341494.1,group_representative,inf,NA,true,to
NP_001107563.1,group_representative,inf,1.27898776281303,true,tb
NP_065870.3,group_representative,3.2739083459191964,NA,true,to
NP_001340035.1,group_representative,inf,NA,true,to
NP_000531.2,group_representative,inf,-0.2842007645164012,true,tb
NP_005618.2,group_representative,12.337170023453824,NA,true,to
NP_001009921.1,group_representative,inf,NA,true,to
NP_079533.2,group_representative,3.669791917378319,NA,true,to
NP_478067.2,group_representative,8.617275797216282,NA,true,to
NP_000250.3,group_representative,inf,-0.11803759906693853,true,tb
NP_783863.4,group_representative,inf,0.530211127880402,true,tb
NP_000539.2,group_representative,inf,0.004725952013850814,true,tb
NP_064502.9,group_representative,inf,0.13755709858968876,true,tb
NP_009043.1,group_representative,inf,0.1718227890849815,true,tb
NP_848702.1,group_representative,inf,1.794683631997593,true,tb
NP_004997.4,group_representative,inf,NA,true,to
NP_079272.4,group_representative,inf,0.4925537905485856,true,tb
NP_001078930.1,group_representative,inf,0.1517579527676564,true,tb
NP_056146.1,group_representative,inf,0.5340561268150148,true,tb
NP_001248332.1,group_representative,inf,NA,true,to
NP_006712.2,group_representative,inf,NA,true,to
NP_001337701.1,group_representative,inf,NA,true,to
NP_001190181.1,group_representative,6.601489326349849,NA,true,to
NP_058519.3,group_representative,inf,0.31371714769479936,true,tb
NP_001265234.1,group_representative,inf,0.31004623619992144,true,tb
NP_001153171.1,group_representative,inf,NA,true,to
NP_002724.1,group_representative,inf,0.480092053075009,true,tb
NP_057287.2,group_representative,11.47825094994124,0.5224383122255112,true,tb
NP_003181.3,group_representative,inf,NA,true,to
NP_899195.1,group_representative,inf,NA,true,to
NP_003232.2,group_representative,2.7649619444665956,0.4380289416804365,true,tb
NP_001341673.1,group_representative,inf,1.2269925423008916,true,tb
NP_036199.2,group_representative,5.310435528883273,NA,true,to
NP_000174.1,group_representative,inf,NA,true,to
NP_005717.3,group_representative,inf,NA,true,to
NP_001290554.1,group_representative,inf,NA,true,to
NP_000628.2,group_representative,inf,1.1845454878898931,true,tb
NP_150281.1,group_representative,6.637985155197628,0.56418422593668,true,tb
NP_001273103.1,group_representative,inf,0.8194062522252715,true,tb
NP_002563.1,group_representative,inf,NA,true,to
NP_054735.3,group_representative,inf,NA,true,to
NP_061887.2,group_representative,inf,0.4618461510304849,true,tb
NP_001123617.1,group_representative,inf,0.1368986564162445,true,tb
NP_001335245.1,group_representative,inf,0.017088938499586818,true,tb
NP_476510.1,group_representative,inf,0.2765599990408282,true,tb
NP_001128563.1,group_representative,7.633290731234897,0.14424556096014998,true,tb
NP_005857.1,group_representative,6.476657864071318,NA,true,to
NP_001070956.1,group_representative,inf,0.1675463806309601,true,tb
NP_001316323.1,group_representative,8.35939126335586,NA,true,to
NP_001122089.1,group_representative,inf,0.06795648291430789,true,tb
NP_004688.2,group_representative,inf,0.20802073327658768,true,tb
NP_001127841.1,group_representative,inf,0.9467746146495064,true,tb
NP_001273388.1,group_representative,4.607005387618977,NA,true,to
NP_055702.1,group_representative,13.155249220737419,NA,true,to
NP_060647.2,group_representative,inf,0.4165156267293508,true,tb
NP_036544.1,group_representative,inf,NA,true,to
NP_003504.2,group_representative,inf,NA,true,to
NP_003725.1,group_representative,inf,NA,true,to
NP_001129497.1,group_representative,inf,NA,true,to
NP_001257327.1,group_representative,inf,0.07866378310932166,true,tb
NP_056182.2,group_representative,inf,0.2021908931945116,true,tb
NP_000107.1,group_representative,inf,NA,true,to
NP_444506.2,group_representative,inf,1.0684365574504244,true,tb
NP_003194.3,group_representative,inf,0.009384039545518948,true,tb
NP_002473.2,group_representative,inf,0.09351045239881373,true,tb
NP_004376.2,group_representative,inf,0.09497612525414847,true,tb
NP_005479.1,group_representative,inf,NA,true,to
NP_001124163.1,group_representative,inf,NA,true,to
NP_001338917.1,group_representative,inf,NA,true,to
NP_004619.3,group_representative,inf,NA,true,to
NP_008880.2,group_representative,inf,0.0017523860279108384,true,tb
NP_001307895.1,group_representative,inf,0.7423501843947817,true,tb
NP_009197.2,group_representative,inf,NA,true,to
NP_001231931.1,group_representative,inf,NA,true,to
NP_001341687.1,group_representative,inf,0.8255367090777554,true,tb
NP_001008393.1,group_representative,4.144329739128445,NA,true,to
NP_872580.1,group_representative,inf,NA,true,to
NP_001029097.1,group_representative,inf,0.5042970445388929,true,tb
NP_001338445.1,group_representative,15.954589770191006,0.3703379502046853,true,tb
NP_000601.3,group_representative,inf,NA,true,to
NP_945119.1,group_representative,inf,NA,true,to
NP_001172023.1,group_representative,inf,NA,true,to
NP_066268.1,group_representative,inf,NA,true,to
NP_000689.1,group_representative,inf,NA,true,to
NP_001027556.1,group_representative,inf,0.5904027498713846,true,tb
NP_001087.2,group_representative,inf,0.005676741839794095,true,tb
NP_077025.2,group_representative,8.852557097243901,NA,true,to
NP_004184.1,group_representative,inf,0.9986976230850682,true,tb
NP_061885.2,group_representative,inf,0.07178645044981627,true,tb
NP_001284583.1,group_representative,inf,0.2338793585012499,true,tb
NP_001166995.1,group_representative,inf,NA,true,to
NP_059145.2,group_representative,inf,0.1023732573303152,true,tb
NP_001291465.1,group_representative,12.694518382205928,0.44048405662673773,true,tb
NP_055271.2,group_representative,inf,NA,true,to
NP_068707.1,group_representative,inf,0.07866378310932166,true,tb
NP_001381.2,group_representative,inf,0.13347788523802734,true,tb
NP_001177645.1,group_representative,inf,NA,true,to
NP_001129599.1,group_representative,12.653125697047706,0.2765599990408282,true,tb
NP_004399.2,group_representative,inf,NA,true,to
NP_877420.1,group_representative,inf,0.685787183677283,true,tb
NP_000276.2,group_representative,inf,NA,true,to
NP_001092315.2,group_representative,inf,0.2259487040798215,true,tb
NP_001308503.1,group_representative,inf,NA,true,to
NP_001339204.1,group_representative,9.604642566164813,NA,true,to
NP_003896.1,group_representative,inf,0.07866378310932166,true,tb
NP_009194.2,group_representative,inf,0.7113028327101567,true,tb
NP_001157661.1,group_representative,inf,0.010946660599303241,true,tb
NP_078795.2,group_representative,inf,0.4012511548853423,true,tb
NP_003109.1,group_representative,inf,NA,true,to
NP_005704.1,group_representative,inf,0.2889133869794274,true,tb
NP_000144.2,group_representative,inf,NA,true,to
NP_001005742.1,group_representative,inf,NA,true,to
NP_005048.2,group_representative,inf,NA,true,to
NP_002622.2,group_representative,inf,NA,true,to
NP_001741.4,group_representative,inf,NA,true,to
NP_001159583.1,group_representative,inf,0.004554295629913745,true,tb
NP_115593.3,group_representative,inf,NA,true,to
NP_958831.1,group_representative,inf,0.11364495652161673,true,tb
NP_001138770.1,group_representative,inf,0.35791777189832097,true,tb
NP_002831.2,group_representative,inf,0.3584323340951597,true,tb
NP_001338356.1,group_representative,inf,NA,true,to
NP_694939.2,group_representative,11.832865824553636,NA,true,to
NP_001308299.1,group_representative,inf,NA,true,to
NP_001308297.1,group_representative,12.16826433580093,NA,true,to
NP_064516.2,group_representative,inf,NA,true,to
NP_009129.1,group_representative,inf,NA,true,to
NP_878919.2,group_representative,inf,0.39939523328388415,true,tb
NP_057460.3,group_representative,inf,0.011041904002423015,true,tb
NP_038470.1,group_representative,inf,0.017491863984908415,true,tb
NP_001090.2,group_representative,inf,NA,true,to
NP_477511.1,group_representative,11.789582990622636,NA,true,to
NP_116021.2,group_representative,inf,0.4165156267293508,true,tb
NP_001129673.1,group_representative,inf,NA,true,to
NP_982261.2,group_representative,inf,0.8986238424280633,true,tb
NP_004565.1,group_representative,10.888077492334409,0.4729141503353733,true,tb
NP_003749.2,group_representative,inf,0.3506944123361712,true,tb
NP_001263991.1,group_representative,9.88213215225068,NA,true,to
NP_055118.1,group_representative,inf,NA,true,to
NP_065843.3,group_representative,inf,NA,true,to
NP_001240804.1,group_representative,inf,0.29468702362454324,true,tb
NP_001092104.1,group_representative,inf,0.09723025697729734,true,tb
NP_620128.1,group_representative,inf,NA,true,to
NP_001310342.1,group_representative,inf,NA,true,to
NP_001341473.1,group_representative,inf,0.0949948886169498,true,tb
NP_001122390.2,group_representative,inf,0.5860277561760985,true,tb
NP_001258115.1,group_representative,inf,NA,true,to
NP_001230368.1,group_representative,inf,0.27182008108556377,true,tb
NP_001341360.1,group_representative,inf,NA,true,to
NP_001026868.2,group_representative,inf,0.011041904002423015,true,tb
NP_005345.3,group_representative,13.093055359331965,NA,true,to
NP_004784.2,group_representative,inf,NA,true,to
NP_057192.2,group_representative,12.021254360113351,NA,true,to
NP_006592.3,group_representative,inf,NA,true,to
NP_001336268.1,group_representative,inf,NA,true,to
NP_001308658.1,group_representative,inf,0.5222549301972809,true,tb
NP_004630.3,group_representative,inf,0.56418422593668,true,tb
NP_001247418.1,group_representative,inf,0.6317793483606892,true,tb
NP_001298128.1,group_representative,inf,NA,true,to
NP_000017.1,group_representative,inf,NA,true,to
NP_598000.2,group_representative,inf,0.1368986564162445,true,tb
NP_009214.1,group_representative,inf,NA,true,to
NP_001788.2,group_representative,inf,NA,true,to
NP_079087.3,group_representative,inf,NA,true,to
NP_005616.2,group_representative,inf,NA,true,to
NP_001316166.1,group_representative,inf,0.9467746146495064,true,tb
NP_057569.2,group_representative,inf,NA,true,to
NP_001137259.1,group_representative,inf,NA,true,to
NP_068810.3,group_representative,inf,NA,true,to
NP_078980.3,group_representative,inf,0.2611898911981985,true,tb
NP_037417.1,group_representative,inf,NA,true,to
NP_060719.4,group_representative,inf,0.09017770874779732,true,tb
NP_056365.1,group_representative,inf,1.6433149931695916,true,tb
NP_116759.2,group_representative,inf,NA,true,to
NP_003020.2,group_representative,inf,NA,true,to
NP_059989.2,group_representative,inf,0.31371714769479936,true,tb
NP_079033.4,group_representative,inf,NA,true,to
NP_001308576.1,group_representative,inf,NA,true,to
NP_060873.4,group_representative,15.000347260751676,NA,true,to
NP_002304.3,group_representative,inf,0.3738411288114961,true,tb
NP_001014433.1,group_representative,inf,1.4370048415426924,true,tb
NP_060341.2,group_representative,inf,0.3017217529922517,true,tb
NP_001100.3,group_representative,inf,NA,true,to
NP_001336168.1,group_representative,inf,0.4218298220440408,true,tb
NP_079388.3,group_representative,4.620908410550082,NA,true,to
NP_001290174.1,group_representative,inf,1.0736260976987344,true,tb
NP_004823.1,group_representative,inf,0.2915499429251929,true,tb
NP_945320.1,group_representative,8.019367408319338,NA,true,to
NP_003251.2,group_representative,3.3259141057196837,NA,true,to
NP_001269908.1,group_representative,inf,1.5067497762966997,true,tb
NP_001290032.1,group_representative,inf,NA,true,to
NP_872294.2,group_representative,inf,1.1495566213694361,true,tb
NP_001275914.1,group_representative,inf,0.6985295712811928,true,tb
NP_996744.3,group_representative,inf,0.052362331119832455,true,tb
NP_005419.2,group_representative,inf,NA,true,to
NP_001336002.1,group_representative,inf,0.16860306111811124,true,tb
NP_056211.2,group_representative,inf,0.1746223638295438,true,tb
NP_003121.1,group_representative,inf,NA,true,to
NP_001309211.1,group_representative,inf,NA,true,to
NP_055880.2,group_representative,inf,0.6012070575469494,true,tb
NP_001275517.1,group_representative,inf,0.4729141503353733,true,tb
NP_001122327.1,group_representative,inf,NA,true,to
NP_001253985.1,group_representative,inf,NA,true,to
NP_001164675.1,group_representative,inf,NA,true,to
NP_001339580.1,group_representative,inf,0.2377140852684903,true,tb
NP_000007.1,group_representative,inf,0.247707163859519,true,tb
NP_001316042.1,group_representative,inf,NA,true,to
NP_001136171.1,group_representative,10.925421163627725,NA,true,to
NP_065781.1,group_representative,inf,0.7003906884872035,true,tb
NP_001340088.1,group_representative,inf,NA,true,to
NP_005330.1,group_representative,inf,NA,true,to
NP_997657.1,group_representative,inf,0.504359037247269,true,tb
NP_008925.1,group_representative,inf,NA,true,to
NP_008979.3,group_representative,9.27923099099941,NA,true,to
NP_689616.2,group_representative,inf,0.023345829528467636,true,tb
NP_001265389.1,group_representative,inf,0.408399732662269,true,tb
NP_067075.1,group_representative,inf,NA,true,to
NP_001139685.2,group_representative,inf,0.4167312645102968,true,tb
NP_006615.2,group_representative,inf,0.42409082789638813,true,tb
NP_001291731.1,group_representative,inf,NA,true,to
NP_808592.2,group_representative,inf,0.07634924246860114,true,tb
NP_001128647.1,group_representative,inf,1.3610436228176113,true,tb
NP_001027535.1,group_representative,inf,NA,true,to
NP_006076.4,group_representative,inf,NA,true,to
NP_067003.2,group_representative,10.830385612150993,0.229204474479838,true,tb
NP_001186673.1,group_representative,inf,NA,true,to
NP_689512.2,group_representative,inf,0.2954089112832277,true,tb
NP_036369.2,group_representative,inf,NA,true,to
NP_001010909.2,group_representative,inf,NA,true,to
NP_001091081.1,group_representative,inf,NA,true,to
NP_001308158.1,group_representative,inf,NA,true,to
NP_963848.1,group_representative,inf,1.1928382660665862,true,tb
NP_055841.2,group_representative,inf,0.11611011602903447,true,tb
NP_002197.2,group_representative,inf,NA,true,to
NP_001305049.1,group_representative,inf,1.0284236578614607,true,tb
NP_001230710.1,group_representative,inf,NA,true,to
NP_006506.3,group_representative,inf,0.0686461784938961,true,tb
NP_001287972.1,group_representative,inf,NA,true,to
NP_004112.2,group_representative,inf,0.5904027498713846,true,tb
NP_055842.2,group_representative,inf,1.0894082801659477,true,tb
NP_001245321.1,group_representative,inf,NA,true,to
NP_001268652.1,group_representative,inf,NA,true,to
NP_003933.1,group_representative,inf,NA,true,to
NP_000768.1,group_representative,inf,0.08834372883394305,true,tb
NP_005995.2,group_representative,inf,NA,true,to
NP_001083.2,group_representative,inf,NA,true,to
NP_078880.2,group_representative,inf,0.16860306111811124,true,tb
NP_001277223.1,group_representative,inf,NA,true,to
NP_009172.2,group_representative,inf,0.36577450608348144,true,tb
NP_653197.2,group_representative,13.85421922507344,0.4983566874629356,true,tb
NP_005477.2,group_representative,inf,0.3067966461241435,true,tb
NP_001269209.1,group_representative,inf,NA,true,to
NP_001177765.1,group_representative,inf,NA,true,to
NP_001138934.1,group_representative,inf,0.20802073327658768,true,tb
NP_001020376.1,group_representative,inf,0.2519117344139945,true,tb
NP_001275539.1,group_representative,inf,NA,true,to
NP_068594.1,group_representative,inf,NA,true,to
NP_001303303.1,group_representative,inf,NA,true,to
NP_000746.2,group_representative,inf,1.2933591120964998,true,tb
NP_005693.1,group_representative,inf,NA,true,to
NP_001317652.1,group_representative,inf,NA,true,to
NP_932070.1,group_representative,inf,NA,true,to
NP_001154876.1,group_representative,12.577101386814869,NA,true,to
NP_006268.2,group_representative,inf,NA,true,to
NP_001231827.1,group_representative,inf,0.31371714769479936,true,tb
NP_001241.1,group_representative,10.856319940767158,NA,true,to
NP_620134.3,group_representative,10.23348844973026,1.1813976523022918,true,tb
NP_001273304.1,group_representative,inf,0.247707163859519,true,tb
NP_001018048.1,group_representative,inf,0.35926110598034994,true,tb
NP_055545.1,group_representative,inf,NA,true,to
NP_003409.1,group_representative,inf,NA,true,to
NP_056391.1,group_representative,inf,0.29199247680004564,true,tb
NP_002576.1,group_representative,inf,NA,true,to
NP_006186.1,group_representative,8.129323494413782,NA,true,to
NP_001073308.1,group_representative,inf,1.043228036255524,true,tb
NP_065911.3,group_representative,inf,NA,true,to
